MutationSymbol,MutationGeneID,RegulatorSymbol,RegulonRegulator,RegulatorType,Regulon,MutationRegulatorEdge,MutationRegulonEdge,SpearmanCorrelationTFAndEigenGene,RMST_diff_UnderActiveMinusOverActiveMGMTUnMeth,RMST_diff_UnderActiveMinusOverActiveMGMTMeth,Cox_HR_Training,IfCancerDriverMutation,IfDETFForTCGAGBM,IfCRISPR-Cas9SignificantTF,RNAiTFGeneEssentialityAchilles,Drug,DrugMechOfAction,TargetSymbol,DrugTarget,Miner_Target_Type,DrugTrialPhaseGBM,Cancer_PhaseIV
ATRX,ENSG00000085224,THRA,ENSG00000126351,TF,4,1,-2.592200444,-0.377760894,433.3660131,91.29747899,2.567828209,yes,yes,#N/A,0.083365205,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
ATRX,ENSG00000085224,PRDM1,ENSG00000057657,TF,98,-1,-2.175541046,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
GPR98,,PRDM1,ENSG00000057657,TF,98,-1,-2.195501565,0.49130241,312.5467328,67.51289683,2.499389643,,#N/A,#N/A,-0.198188755,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
GPR98,,ATF5,ENSG00000169136,TF,536,-1,-2.204320774,0.316741107,341.9055331,22.15873016,2.715738925,,yes,#N/A,,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
IDH1,ENSG00000138413,THRA,ENSG00000126351,TF,4,1,-2.384368228,-0.377760894,433.3660131,91.29747899,2.567828209,yes,yes,#N/A,0.083365205,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
IDH1,ENSG00000138413,PRDM1,ENSG00000057657,TF,98,-1,-2.248093013,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,MAFB,ENSG00000204103,TF,436,1,2.943336999,0.812814349,381.872549,79.6713352,2.470220159,,yes,#N/A,0.043239717,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,IRF8,ENSG00000140968,TF,623,1,3.093016173,0.744643209,370.3002588,56.47537879,2.688672947,,#N/A,yes,-0.056906531,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,STAT5A,ENSG00000126561,TF,787,1,3.019814499,0.631754842,405.1296453,52.22539683,2.390289227,,#N/A,#N/A,0.069499965,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,IRF1,ENSG00000125347,TF,34,1,2.863266617,0.60606359,341.0974359,50.74810606,2.403942114,,yes,yes,0.100724844,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
MUC17,ENSG00000169876,CEBPB,ENSG00000172216,TF,457,1,2.869876094,0.732438516,353.0517024,-4.406926407,2.36389902,,#N/A,#N/A,-0.045695074,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,MAFB,ENSG00000204103,TF,436,1,2.425771725,0.812814349,381.872549,79.6713352,2.470220159,yes,yes,#N/A,0.043239717,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,PRDM1,ENSG00000057657,TF,98,1,2.574187494,0.49130241,312.5467328,67.51289683,2.499389643,yes,#N/A,#N/A,-0.198188755,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,IRF8,ENSG00000140968,TF,623,1,2.90631442,0.744643209,370.3002588,56.47537879,2.688672947,yes,#N/A,yes,-0.056906531,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,STAT5A,ENSG00000126561,TF,787,1,2.613402251,0.631754842,405.1296453,52.22539683,2.390289227,yes,#N/A,#N/A,0.069499965,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,ATF5,ENSG00000169136,TF,536,1,2.555485767,0.316741107,341.9055331,22.15873016,2.715738925,yes,yes,#N/A,,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
NF1,ENSG00000196712,CEBPB,ENSG00000172216,TF,457,1,2.430445551,0.732438516,353.0517024,-4.406926407,2.36389902,yes,#N/A,#N/A,-0.045695074,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
TP53,ENSG00000141510,IRF2,ENSG00000168310,TF,700,-1,-2.526007423,0.530384164,336.4917719,79.89384921,2.422939142,yes,#N/A,#N/A,-0.082248802,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
TP53,ENSG00000141510,MAFB,ENSG00000204103,TF,436,-1,-2.5274087,0.812814349,381.872549,79.6713352,2.470220159,yes,yes,#N/A,0.043239717,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
TP53,ENSG00000141510,IRF8,ENSG00000140968,TF,623,-1,-2.61507796,0.744643209,370.3002588,56.47537879,2.688672947,yes,#N/A,yes,-0.056906531,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
TP53,ENSG00000141510,STAT5A,ENSG00000126561,TF,787,-1,-2.684596666,0.631754842,405.1296453,52.22539683,2.390289227,yes,#N/A,#N/A,0.069499965,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
TP53,ENSG00000141510,IRF1,ENSG00000125347,TF,34,-1,-2.494837325,0.60606359,341.0974359,50.74810606,2.403942114,yes,yes,yes,0.100724844,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
TP53,ENSG00000141510,CEBPB,ENSG00000172216,TF,457,-1,-2.638430282,0.732438516,353.0517024,-4.406926407,2.36389902,yes,#N/A,#N/A,-0.045695074,IBRUTINIB,Tyrosine-protein kinase BTK inhibitor,BTK,ENSG00000010671,RegulonGene,Phase 1,AntiCancerPhaseIV
ATRX,ENSG00000085224,LEF1,ENSG00000138795,TF,1638,-1,-5.283671066,0.490108127,282.0390396,138.2222222,2.717098111,yes,yes,#N/A,-0.147069167,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,RORA,ENSG00000069667,TF,2106,-1,-5.726907249,0.368665976,183.3639731,72.05128205,2.683935064,yes,#N/A,#N/A,-0.02197661,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,FOXC1,ENSG00000054598,TF,2031,-1,-6.124032141,0.337342603,200.3497778,40.96904762,2.732273465,yes,#N/A,#N/A,-0.112566588,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,hsa-mir-504,hsa-mir-504,miRNA,2106,1,-5.765024776,-0.424987379,183.3639731,72.05128205,2.683935064,yes,#N/A,#N/A,,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NFKB1,ENSG00000109320,TF,405,-1,-7.644356643,0.438395898,302.5435897,293.9666667,3.081648636,yes,#N/A,yes,-0.032298401,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,LEF1,ENSG00000138795,TF,1638,-1,-7.304272808,0.490108127,282.0390396,138.2222222,2.717098111,yes,yes,#N/A,-0.147069167,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,RORA,ENSG00000069667,TF,2106,-1,-8.153350511,0.368665976,183.3639731,72.05128205,2.683935064,yes,#N/A,#N/A,-0.02197661,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,FOXC1,ENSG00000054598,TF,2031,-1,-7.881164458,0.337342603,200.3497778,40.96904762,2.732273465,yes,#N/A,#N/A,-0.112566588,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
LRP2,ENSG00000081479,hsa-mir-338,hsa-mir-338,miRNA,1939,-1,2.178853063,-0.437853739,237.0271012,150.8555556,2.864949507,,#N/A,#N/A,,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
SEMA3C,ENSG00000075223,RORA,ENSG00000069667,TF,2106,-1,-3.697758686,0.368665976,183.3639731,72.05128205,2.683935064,,#N/A,#N/A,-0.02197661,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
SEMA3C,ENSG00000075223,GATA2,ENSG00000179348,TF,1977,1,-3.909553681,-0.312140047,254.502439,-80.17482517,2.386896437,,#N/A,#N/A,-0.016930102,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,RORA,ENSG00000069667,TF,2106,-1,-6.248205922,0.368665976,183.3639731,72.05128205,2.683935064,yes,#N/A,#N/A,-0.02197661,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,FOXC1,ENSG00000054598,TF,2031,-1,-6.191878823,0.337342603,200.3497778,40.96904762,2.732273465,yes,#N/A,#N/A,-0.112566588,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,GATA2,ENSG00000179348,TF,1977,1,-6.517212167,-0.312140047,254.502439,-80.17482517,2.386896437,yes,#N/A,#N/A,-0.016930102,TOPIRAMATE,Carbonic anhydrase II inhibitor,CA2,ENSG00000104267,RegulonGene,#N/A,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,SOX2,ENSG00000181449,TF,549,1,-2.213351702,-0.35575208,332.8600668,98.45416667,2.534978112,,yes,#N/A,-0.076876257,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,MEF2A,ENSG00000068305,TF,480,-1,-2.222454042,0.494010097,353.2533386,79.89384921,2.333677379,,yes,#N/A,0.04207445,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
AHNAK2,ENSG00000185567,MAFB,ENSG00000204103,TF,436,-1,-2.172241043,0.812814349,381.872549,79.6713352,2.470220159,,yes,#N/A,0.043239717,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,SOX2,ENSG00000181449,TF,549,1,-2.25647884,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,STAT6,ENSG00000166888,TF,59,-1,-2.265956377,0.66222257,456.3642241,-57.08571429,2.376773204,yes,yes,#N/A,-0.01265308,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,SOX2,ENSG00000181449,TF,549,1,-2.205172173,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,NF1,ENSG00000196712,TF,24,1,-2.353939544,-0.333435561,318.3952703,-19.6031746,2.543790594,yes,#N/A,#N/A,0.117624951,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,STAT6,ENSG00000166888,TF,59,-1,-2.232710956,0.66222257,456.3642241,-57.08571429,2.376773204,yes,yes,#N/A,-0.01265308,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
MUC17,ENSG00000169876,MAFB,ENSG00000204103,TF,436,1,2.943336999,0.812814349,381.872549,79.6713352,2.470220159,,yes,#N/A,0.043239717,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
MUC17,ENSG00000169876,STAT5A,ENSG00000126561,TF,787,1,3.019814499,0.631754842,405.1296453,52.22539683,2.390289227,,#N/A,#N/A,0.069499965,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,SOX2,ENSG00000181449,TF,549,-1,2.577714787,-0.35575208,332.8600668,98.45416667,2.534978112,yes,yes,#N/A,-0.076876257,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,MEF2A,ENSG00000068305,TF,480,1,2.450562045,0.494010097,353.2533386,79.89384921,2.333677379,yes,yes,#N/A,0.04207445,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,MAFB,ENSG00000204103,TF,436,1,2.425771725,0.812814349,381.872549,79.6713352,2.470220159,yes,yes,#N/A,0.043239717,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,STAT5A,ENSG00000126561,TF,787,1,2.613402251,0.631754842,405.1296453,52.22539683,2.390289227,yes,#N/A,#N/A,0.069499965,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,STAT6,ENSG00000166888,TF,59,1,2.53110771,0.66222257,456.3642241,-57.08571429,2.376773204,yes,yes,#N/A,-0.01265308,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,ARID5A,ENSG00000196843,TF,115,-1,-2.421952479,0.43852254,425.1428571,118.6296296,2.255335743,yes,#N/A,#N/A,0.080033004,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,MAFB,ENSG00000204103,TF,436,-1,-2.5274087,0.812814349,381.872549,79.6713352,2.470220159,yes,yes,#N/A,0.043239717,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,STAT5A,ENSG00000126561,TF,787,-1,-2.684596666,0.631754842,405.1296453,52.22539683,2.390289227,yes,#N/A,#N/A,0.069499965,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,NF1,ENSG00000196712,TF,24,1,-2.338541186,-0.333435561,318.3952703,-19.6031746,2.543790594,yes,#N/A,#N/A,0.117624951,GEMTUZUMAB,Myeloid cell surface antigen CD33 binding agent,CD33,ENSG00000105383,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,TCF4,ENSG00000196628,TF,734,1,-2.293281098,-0.314810655,336.3777589,87.6245614,2.375269855,yes,#N/A,yes,0.041677824,ABATACEPT,T-lymphocyte activation antigen CD86 inhibitor,CD86,ENSG00000114013,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,HLX,ENSG00000136630,TF,652,-1,-2.520929955,0.560775682,358.4192377,-29.88888889,2.45227828,yes,yes,#N/A,-0.017328457,ABATACEPT,T-lymphocyte activation antigen CD86 inhibitor,CD86,ENSG00000114013,RegulonGene,#N/A,AntiCancerPhaseIV
IDH1,ENSG00000138413,TCF4,ENSG00000196628,TF,734,1,-2.270643248,-0.314810655,336.3777589,87.6245614,2.375269855,yes,#N/A,yes,0.041677824,ABATACEPT,T-lymphocyte activation antigen CD86 inhibitor,CD86,ENSG00000114013,RegulonGene,#N/A,AntiCancerPhaseIV
MUC17,ENSG00000169876,HLX,ENSG00000136630,TF,652,1,2.993138216,0.560775682,358.4192377,-29.88888889,2.45227828,,yes,#N/A,-0.017328457,ABATACEPT,T-lymphocyte activation antigen CD86 inhibitor,CD86,ENSG00000114013,RegulonGene,#N/A,AntiCancerPhaseIV
NF1,ENSG00000196712,HLX,ENSG00000136630,TF,652,1,2.736500385,0.560775682,358.4192377,-29.88888889,2.45227828,yes,yes,#N/A,-0.017328457,ABATACEPT,T-lymphocyte activation antigen CD86 inhibitor,CD86,ENSG00000114013,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,TCF4,ENSG00000196628,TF,734,1,-2.498994021,-0.314810655,336.3777589,87.6245614,2.375269855,yes,#N/A,yes,0.041677824,ABATACEPT,T-lymphocyte activation antigen CD86 inhibitor,CD86,ENSG00000114013,RegulonGene,#N/A,AntiCancerPhaseIV
TP53,ENSG00000141510,HLX,ENSG00000136630,TF,652,-1,-2.610546847,0.560775682,358.4192377,-29.88888889,2.45227828,yes,yes,#N/A,-0.017328457,ABATACEPT,T-lymphocyte activation antigen CD86 inhibitor,CD86,ENSG00000114013,RegulonGene,#N/A,AntiCancerPhaseIV
ATRX,ENSG00000085224,SATB1,ENSG00000182568,TF,1569,1,3.039118543,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,SATB1,ENSG00000182568,TF,1569,1,3.039118543,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,SATB1,ENSG00000182568,TF,1569,1,3.039118543,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,RIBOCICLIB,Cyclin-dependent kinase 4 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,#N/A
IDH1,ENSG00000138413,SATB1,ENSG00000182568,TF,1569,1,3.271856436,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,SATB1,ENSG00000182568,TF,1569,1,3.271856436,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,SATB1,ENSG00000182568,TF,1569,1,3.271856436,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,RIBOCICLIB,Cyclin-dependent kinase 4 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,#N/A
NF1,ENSG00000196712,SATB1,ENSG00000182568,TF,1569,-1,-4.343950746,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,AntiCancerPhaseIV
NF1,ENSG00000196712,SATB1,ENSG00000182568,TF,1569,-1,-4.343950746,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,AntiCancerPhaseIV
NF1,ENSG00000196712,SATB1,ENSG00000182568,TF,1569,-1,-4.343950746,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,RIBOCICLIB,Cyclin-dependent kinase 4 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,#N/A
TP53,ENSG00000141510,SATB1,ENSG00000182568,TF,1569,1,3.24921744,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,AntiCancerPhaseIV
TP53,ENSG00000141510,SATB1,ENSG00000182568,TF,1569,1,3.24921744,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,AntiCancerPhaseIV
TP53,ENSG00000141510,SATB1,ENSG00000182568,TF,1569,1,3.24921744,0.650296832,-489.3333333,-245.8333333,-2.004309389,yes,yes,yes,0.009674745,RIBOCICLIB,Cyclin-dependent kinase 4 inhibitor,CDK4,ENSG00000135446,RegulonGene,Phase 2,#N/A
ATRX,ENSG00000085224,SATB1,ENSG00000182568,TF,1560,1,-5.837271897,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,SATB1,ENSG00000182568,TF,1560,1,-5.837271897,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,LEF1,ENSG00000138795,TF,1653,-1,-6.284755928,0.413115929,819.521164,420.1714286,2.792753994,yes,yes,#N/A,-0.147069167,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,LEF1,ENSG00000138795,TF,1653,-1,-6.284755928,0.413115929,819.521164,420.1714286,2.792753994,yes,yes,#N/A,-0.147069167,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
ATRX,ENSG00000085224,SATB1,ENSG00000182568,TF,1560,1,-5.837271897,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,RIBOCICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,#N/A
ATRX,ENSG00000085224,LEF1,ENSG00000138795,TF,1653,-1,-6.284755928,0.413115929,819.521164,420.1714286,2.792753994,yes,yes,#N/A,-0.147069167,RIBOCICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,#N/A
EGFR,ENSG00000146648,SATB1,ENSG00000182568,TF,1560,-1,2.205229764,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
EGFR,ENSG00000146648,SATB1,ENSG00000182568,TF,1560,-1,2.205229764,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
EGFR,ENSG00000146648,SATB1,ENSG00000182568,TF,1560,-1,2.205229764,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,RIBOCICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,#N/A
IDH1,ENSG00000138413,SATB1,ENSG00000182568,TF,1560,1,-8.900132775,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,SATB1,ENSG00000182568,TF,1560,1,-8.900132775,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,LEF1,ENSG00000138795,TF,1653,-1,-8.229076699,0.413115929,819.521164,420.1714286,2.792753994,yes,yes,#N/A,-0.147069167,ABEMACICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,LEF1,ENSG00000138795,TF,1653,-1,-8.229076699,0.413115929,819.521164,420.1714286,2.792753994,yes,yes,#N/A,-0.147069167,PALBOCICLIB,Cyclin-dependent kinase 4/cyclin D1 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,AntiCancerPhaseIV
IDH1,ENSG00000138413,SATB1,ENSG00000182568,TF,1560,1,-8.900132775,-0.366579749,667.6038961,441.275,2.551675906,yes,yes,yes,0.009674745,RIBOCICLIB,Cyclin-dependent kinase 4 inhibitor,CDK6,ENSG00000105810,RegulonGene,Phase 2,#N/A
