PCA_1VarRembrandtWithinCoherentMembers,PCA_1RandomPValRembrandtWithinCoherentMembers,PCA_1RandomPValNonMemberRembrandtWithinCoherentMembers,PCA_1VarFrenchWithinCoherentMembers,PCA_1RandomPValFrenchWithinCoherentMembers,PCA_1RandomPValNonMemberFrenchWithinCoherentMembers,PCA_1VarIvyAtlasWithinCoherentMembers,PCA_1RandomPValIvyAtlasWithinCoherentMembers,PCA_1RandomPValNonMemberIvyAtlasWithinCoherentMembers,PCA_1VarGSE7696WithinCoherentMembers,PCA_1RandomPValGSE7696WithinCoherentMembers,PCA_1RandomPValNonMemberGSE7696WithinCoherentMembers,PCA_1VarTrainingWithinCoherentMembers,PCA_1RandomPValTrainingWithinCoherentMembers,PCA_1RandomPValNonMemberTrainingWithinCoherentMembers,Mutation,MutationType,RegulatorType,MutationReg_pvalWithinCoherentMembers,MutationEigenGene_pvalWithinCoherentMembers,MutationEigenGene_tstatWithinCoherentMembers,Fraction_of_edges_correctly_aligned,MutationReg_Pval_allPatients,MutationEigenGenePValAllPatients,Cox-HRFrench,Cox-p-valueFrench,Cox-HRGSE7696,Cox-p-valueGSE7696,Cox-HRRembrandt,Cox-p-valueRembrandt,Cox_HR_Training,Cox-p-value-training,SelfSufficiencyInGrowthSignals,InsensitivityToAntigrowthSignals,EvadingApoptosis,LimitlessReplicativePotential,SustainedAngiogenesis,TissueInvasionAndMetastasis,GenomeInstabilityAndMutation,TumorPromotingInflammation,ReprogrammingEnergyMetabolism,EvadingImmuneDetection,MutationRegulatorEdge,RegulonType,SpearmanCorrelationEigenGeneWithinCoherentMembers,SpearmanCorrelationPValEigenGeneWithinCoherentMembers,MutationEigenGene_tstat_allPatients,MutationSymbol,Regulator,RegulatorSymbol,Regulon_ID,MutationGeneID,RNAiTFGeneEssentialityAchilles,RMST_diff_InActiveOrDownRegMinusActiveMGMTUnMeth
0.857049667,0.001996008,0.001996008,0.825699423,0.001996008,0.001996008,0.718739915,0.001996008,0.001996008,0.820311067,0.001996008,0.001996008,0.770035815,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.007257087,0.065522184,1.87892784,1,0.010912398,0.047027274,7.322529236,2.43E-13,,,7.075377795,1.49E-12,3.277046041,0.001048993,,,,,,,,,,,1,SignificantCoxHR,0.690926926,2.17E-35,2.005667051,ERBB1,ENSG00000156273,BACH1,3116,#N/A,-0.087227094,70.33682984
0.5243281,0.001996008,0.001996008,0.544367126,0.001996008,0.001996008,0.530740868,0.001996008,0.001996008,0.621182015,0.001996008,0.001996008,0.494405107,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.415173248,0.896345643,-0.136270709,0.9,1.30E-06,4.71E-10,6.19058945,5.99E-10,-0.649264605,0.51616736,4.891192446,1.00E-06,3.483487857,0.000494926,,,,,,,,,,,1,SignificantCoxHR,-0.344628694,2.33E-07,-9.992820469,IDH1,ENSG00000124766,SOX4,2159,ENSG00000138413,-0.085058244,162.3013158
0.5243281,0.001996008,0.001996008,0.544367126,0.001996008,0.001996008,0.530740868,0.001996008,0.001996008,0.621182015,0.001996008,0.001996008,0.494405107,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.001295787,0.001360687,-4.359587738,0.888888889,0.001641873,7.46E-05,6.19058945,5.99E-10,-0.649264605,0.51616736,4.891192446,1.00E-06,3.483487857,0.000494926,,,,,,,,,,,1,SignificantCoxHR,-0.344628694,2.33E-07,-5.237043918,ATRX,ENSG00000124766,SOX4,2159,ENSG00000085224,-0.085058244,162.3013158
0.5243281,0.001996008,0.001996008,0.544367126,0.001996008,0.001996008,0.530740868,0.001996008,0.001996008,0.621182015,0.001996008,0.001996008,0.494405107,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.281101051,0.912100437,-0.110874647,0.857142857,1.92E-05,0.004763302,6.19058945,5.99E-10,-0.649264605,0.51616736,4.891192446,1.00E-06,3.483487857,0.000494926,,,,,,,,,,,1,SignificantCoxHR,-0.344628694,2.33E-07,-2.876499664,TP53,ENSG00000124766,SOX4,2159,ENSG00000141510,-0.085058244,162.3013158
0.5243281,0.001996008,0.001996008,0.544367126,0.001996008,0.001996008,0.530740868,0.001996008,0.001996008,0.621182015,0.001996008,0.001996008,0.494405107,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.643445597,0.933117005,0.087021403,0.833333333,0.00971382,1.75E-05,6.19058945,5.99E-10,-0.649264605,0.51616736,4.891192446,1.00E-06,3.483487857,0.000494926,,,,,,,,,,,-1,SignificantCoxHR,-0.344628694,2.33E-07,5.186280494,NF1,ENSG00000124766,SOX4,2159,ENSG00000196712,-0.085058244,162.3013158
0.622903419,0.001996008,0.001996008,0.651825901,0.001996008,0.001996008,0.614626191,0.001996008,0.001996008,0.529250154,0.001996008,0.013972056,0.782732021,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.386948663,0.15544359,1.598241916,0.9,1.30E-06,3.37E-05,-6.063629107,1.33E-09,0.321792074,0.747610219,-1.331600744,0.18299142,-2.223642564,0.026172502,,,,,,,,,,,1,SignificantCoxHR,0.794439721,7.54E-61,5.799890099,IDH1,ENSG00000124766,SOX4,2168,ENSG00000138413,-0.085058244,-177.8559028
0.622903419,0.001996008,0.001996008,0.651825901,0.001996008,0.001996008,0.614626191,0.001996008,0.001996008,0.529250154,0.001996008,0.013972056,0.782732021,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.014915708,0.00801879,3.19302419,0.888888889,0.001641873,0.005205341,-6.063629107,1.33E-09,0.321792074,0.747610219,-1.331600744,0.18299142,-2.223642564,0.026172502,,,,,,,,,,,1,SignificantCoxHR,0.794439721,7.54E-61,3.308133869,ATRX,ENSG00000124766,SOX4,2168,ENSG00000085224,-0.085058244,-177.8559028
0.622903419,0.001996008,0.001996008,0.651825901,0.001996008,0.001996008,0.614626191,0.001996008,0.001996008,0.529250154,0.001996008,0.013972056,0.782732021,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.420823874,0.848906906,0.19123812,0.857142857,1.92E-05,4.09E-06,-6.063629107,1.33E-09,0.321792074,0.747610219,-1.331600744,0.18299142,-2.223642564,0.026172502,,,,,,,,,,,1,SignificantCoxHR,0.794439721,7.54E-61,4.812485373,TP53,ENSG00000124766,SOX4,2168,ENSG00000141510,-0.085058244,-177.8559028
0.593929009,0.001996008,0.001996008,0.615578435,0.001996008,0.001996008,0.581810124,0.001996008,0.001996008,0.638673233,0.001996008,0.001996008,0.623220234,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.530389942,0.292939265,1.129195542,0.9,1.30E-06,1.14E-07,-7.163752681,7.85E-13,-1.086527576,0.277245647,-5.167016376,2.38E-07,-2.287509564,0.022166098,,,,,,,,,,,1,SignificantCoxHR,0.808748524,6.30E-92,8.802595253,IDH1,ENSG00000124766,SOX4,2158,ENSG00000138413,-0.085058244,-222.2950476
0.593929009,0.001996008,0.001996008,0.615578435,0.001996008,0.001996008,0.581810124,0.001996008,0.001996008,0.638673233,0.001996008,0.001996008,0.623220234,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,1.90E-05,5.10E-07,8.123049232,0.888888889,0.001641873,0.000694639,-7.163752681,7.85E-13,-1.086527576,0.277245647,-5.167016376,2.38E-07,-2.287509564,0.022166098,,,,,,,,,,,1,SignificantCoxHR,0.808748524,6.30E-92,4.320608964,ATRX,ENSG00000124766,SOX4,2158,ENSG00000085224,-0.085058244,-222.2950476
0.593929009,0.001996008,0.001996008,0.615578435,0.001996008,0.001996008,0.581810124,0.001996008,0.001996008,0.638673233,0.001996008,0.001996008,0.623220234,0.001996008,0.001996008,RB1_code_potential_somatic,SomaticGeneMain,TF,0.719357141,0.435080805,-0.808692477,1,0.01500913,0.010225791,-7.163752681,7.85E-13,-1.086527576,0.277245647,-5.167016376,2.38E-07,-2.287509564,0.022166098,,,,,,,,,,,-1,SignificantCoxHR,0.808748524,6.30E-92,-2.810508688,RB1,ENSG00000124766,SOX4,2158,ENSG00000139687,-0.085058244,-222.2950476
0.593929009,0.001996008,0.001996008,0.615578435,0.001996008,0.001996008,0.581810124,0.001996008,0.001996008,0.638673233,0.001996008,0.001996008,0.623220234,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.297662027,0.909904455,0.113470072,0.857142857,1.92E-05,6.53E-05,-7.163752681,7.85E-13,-1.086527576,0.277245647,-5.167016376,2.38E-07,-2.287509564,0.022166098,,,,,,,,,,,1,SignificantCoxHR,0.808748524,6.30E-92,4.159930362,TP53,ENSG00000124766,SOX4,2158,ENSG00000141510,-0.085058244,-222.2950476
0.593929009,0.001996008,0.001996008,0.615578435,0.001996008,0.001996008,0.581810124,0.001996008,0.001996008,0.638673233,0.001996008,0.001996008,0.623220234,0.001996008,0.001996008,NF1_code_potential_somatic,SomaticGeneMain,TF,0.629576814,0.444551863,-0.787952132,0.833333333,0.00971382,0.000604001,-7.163752681,7.85E-13,-1.086527576,0.277245647,-5.167016376,2.38E-07,-2.287509564,0.022166098,,,,,,,,,,,-1,SignificantCoxHR,0.808748524,6.30E-92,-3.763917194,NF1,ENSG00000124766,SOX4,2158,ENSG00000196712,-0.085058244,-222.2950476
0.689505875,0.001996008,0.001996008,0.70039652,0.001996008,0.001996008,0.684828572,0.001996008,0.001996008,0.654655768,0.001996008,0.001996008,0.64403501,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.438615633,0.419828186,-0.859755274,1,3.61E-09,2.52E-06,7.01138481,2.36E-12,,,,,2.530848528,0.011378698,,,,,,,,,,,-1,SignificantCoxHR,0.304301425,3.26E-07,-6.596766259,IDH1,ENSG00000106511,MEOX2,2477,ENSG00000138413,-0.085032541,115.5835294
0.689505875,0.001996008,0.001996008,0.70039652,0.001996008,0.001996008,0.684828572,0.001996008,0.001996008,0.654655768,0.001996008,0.001996008,0.64403501,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.00202451,0.023071431,-2.770196324,1,8.30E-05,0.003175307,7.01138481,2.36E-12,,,,,2.530848528,0.011378698,,,,,,,,,,,-1,SignificantCoxHR,0.304301425,3.26E-07,-3.492676064,ATRX,ENSG00000106511,MEOX2,2477,ENSG00000085224,-0.085032541,115.5835294
0.689505875,0.001996008,0.001996008,0.70039652,0.001996008,0.001996008,0.684828572,0.001996008,0.001996008,0.654655768,0.001996008,0.001996008,0.64403501,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.536549639,0.714099136,-0.36818871,1,4.20E-07,0.011342064,7.01138481,2.36E-12,,,,,2.530848528,0.011378698,,,,,,,,,,,-1,SignificantCoxHR,0.304301425,3.26E-07,-2.570230108,TP53,ENSG00000106511,MEOX2,2477,ENSG00000141510,-0.085032541,115.5835294
0.895832495,0.001996008,0.001996008,0.66228297,0.001996008,0.001996008,0.460302871,0.00998004,0.001996008,0.890465654,0.001996008,0.001996008,0.578542598,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,,,,1,3.61E-09,3.69E-08,6.913092263,4.74E-12,,,,,3.267042336,0.001086774,,,,,,,,,,,-1,SignificantCoxHR,0.375189839,2.84E-06,-9.126307308,IDH1,ENSG00000106511,MEOX2,2483,ENSG00000138413,-0.085032541,149.998229
0.895832495,0.001996008,0.001996008,0.66228297,0.001996008,0.001996008,0.460302871,0.00998004,0.001996008,0.890465654,0.001996008,0.001996008,0.578542598,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.021406474,0.019600049,-3.162090263,1,8.30E-05,0.00097615,6.913092263,4.74E-12,,,,,3.267042336,0.001086774,,,,,,,,,,,-1,SignificantCoxHR,0.375189839,2.84E-06,-4.107850792,ATRX,ENSG00000106511,MEOX2,2483,ENSG00000085224,-0.085032541,149.998229
0.895832495,0.001996008,0.001996008,0.66228297,0.001996008,0.001996008,0.460302871,0.00998004,0.001996008,0.890465654,0.001996008,0.001996008,0.578542598,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.008932722,0.141300041,1.506152567,1,0.028761247,0.013224917,6.913092263,4.74E-12,,,,,3.267042336,0.001086774,,,,,,,,,,,1,SignificantCoxHR,0.375189839,2.84E-06,2.519914994,EGF,ENSG00000106511,MEOX2,2483,ENSG00000138798,-0.085032541,149.998229
0.895832495,0.001996008,0.001996008,0.66228297,0.001996008,0.001996008,0.460302871,0.00998004,0.001996008,0.890465654,0.001996008,0.001996008,0.578542598,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.005892733,0.294652632,1.06167417,1,0.020720795,0.02263949,6.913092263,4.74E-12,,,,,3.267042336,0.001086774,,,,,,,,,,,1,SignificantCoxHR,0.375189839,2.84E-06,2.311731809,ERBB1,ENSG00000106511,MEOX2,2483,#N/A,-0.085032541,149.998229
0.895832495,0.001996008,0.001996008,0.66228297,0.001996008,0.001996008,0.460302871,0.00998004,0.001996008,0.890465654,0.001996008,0.001996008,0.578542598,0.001996008,0.001996008,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.031425672,0.23050725,1.225368802,1,0.042392353,0.02628958,6.913092263,4.74E-12,,,,,3.267042336,0.001086774,,,,,,,,,,,1,SignificantCoxHR,0.375189839,2.84E-06,2.254393872,E,ENSG00000106511,MEOX2,2483,#N/A,-0.085032541,149.998229
0.895832495,0.001996008,0.001996008,0.66228297,0.001996008,0.001996008,0.460302871,0.00998004,0.001996008,0.890465654,0.001996008,0.001996008,0.578542598,0.001996008,0.001996008,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.295209478,0.514192551,0.660512999,1,0.036355581,0.039187971,6.913092263,4.74E-12,,,,,3.267042336,0.001086774,,,,,,,,,,,1,SignificantCoxHR,0.375189839,2.84E-06,2.093221677,TCR,ENSG00000106511,MEOX2,2483,#N/A,-0.085032541,149.998229
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.939345982,0.183728689,-1.572485493,1,3.61E-09,1.91E-05,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,-1,SignificantCoxHR,0.375405338,1.97E-08,-6.115097711,IDH1,ENSG00000106511,MEOX2,2482,ENSG00000138413,-0.085032541,84.84606481
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,3.70E-06,0.003124957,-5.425958051,1,8.30E-05,2.47E-05,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,-1,SignificantCoxHR,0.375405338,1.97E-08,-5.966150668,ATRX,ENSG00000106511,MEOX2,2482,ENSG00000085224,-0.085032541,84.84606481
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.009272486,0.08984951,1.726506337,1,0.028761247,0.016493737,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,1,SignificantCoxHR,0.375405338,1.97E-08,2.43131797,EGF,ENSG00000106511,MEOX2,2482,ENSG00000138798,-0.085032541,84.84606481
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.275800943,0.52954967,-0.635487046,1,4.20E-07,6.13E-07,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,-1,SignificantCoxHR,0.375405338,1.97E-08,-5.26202925,TP53,ENSG00000106511,MEOX2,2482,ENSG00000141510,-0.085032541,84.84606481
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,SIGNALING_EVENTS_MEDIATED_BY_HEPATOCYTE_GFR_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.018602543,0.004493924,3.058247058,1,0.04172362,0.00526808,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,1,SignificantCoxHR,0.375405338,1.97E-08,2.899374499,SIGNALING,ENSG00000106511,MEOX2,2482,#N/A,-0.085032541,84.84606481
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.011248582,0.052234384,1.983849431,1,0.020720795,0.007247021,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,1,SignificantCoxHR,0.375405338,1.97E-08,2.728954382,ERBB1,ENSG00000106511,MEOX2,2482,#N/A,-0.085032541,84.84606481
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.020811214,0.05381397,1.97470612,1,0.042392353,0.011703727,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,1,SignificantCoxHR,0.375405338,1.97E-08,2.561791398,E,ENSG00000106511,MEOX2,2482,#N/A,-0.085032541,84.84606481
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,TCR_SIGNALING_IN_NAIVE_CD4+_T_CELLS_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.165377634,0.095665995,1.69960323,1,0.036355581,0.023162918,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,1,SignificantCoxHR,0.375405338,1.97E-08,2.305943304,TCR,ENSG00000106511,MEOX2,2482,#N/A,-0.085032541,84.84606481
0.664301054,0.001996008,0.001996008,0.707652357,0.001996008,0.001996008,0.630028312,0.001996008,0.001996008,0.651816823,0.001996008,0.001996008,0.615947071,0.001996008,0.001996008,INTERNALIZATION_OF_ERBB1_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.055171167,0.203439206,1.289218855,1,0.030352123,0.045554614,5.615883892,1.96E-08,,,,,2.742337179,0.006100369,,,,,,,,,,,1,SignificantCoxHR,0.375405338,1.97E-08,2.021028879,INTERNALIZATION,ENSG00000106511,MEOX2,2482,#N/A,-0.085032541,84.84606481
0.419298553,0.001996008,0.001996008,0.533184203,0.001996008,0.001996008,0.424450901,0.001996008,0.001996008,0.457104124,0.001996008,0.001996008,0.489450194,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.825844496,0.814292306,0.248725567,1,3.61E-09,8.91E-08,7.654728183,1.94E-14,,,,,3.42353361,0.000618126,,,,,,,,,,,-1,SignificantCoxHR,0.418260613,9.60E-10,-7.897339125,IDH1,ENSG00000106511,MEOX2,2474,ENSG00000138413,-0.085032541,116.3395024
0.419298553,0.001996008,0.001996008,0.533184203,0.001996008,0.001996008,0.424450901,0.001996008,0.001996008,0.457104124,0.001996008,0.001996008,0.489450194,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.192614817,0.1203335,-2.016656771,1,8.30E-05,0.002004915,7.654728183,1.94E-14,,,,,3.42353361,0.000618126,,,,,,,,,,,-1,SignificantCoxHR,0.418260613,9.60E-10,-3.69543132,ATRX,ENSG00000106511,MEOX2,2474,ENSG00000085224,-0.085032541,116.3395024
0.419298553,0.001996008,0.001996008,0.533184203,0.001996008,0.001996008,0.424450901,0.001996008,0.001996008,0.457104124,0.001996008,0.001996008,0.489450194,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.018932036,0.037699963,2.135093818,1,0.028761247,0.025923736,7.654728183,1.94E-14,,,,,3.42353361,0.000618126,,,,,,,,,,,1,SignificantCoxHR,0.418260613,9.60E-10,2.25998155,EGF,ENSG00000106511,MEOX2,2474,ENSG00000138798,-0.085032541,116.3395024
0.419298553,0.001996008,0.001996008,0.533184203,0.001996008,0.001996008,0.424450901,0.001996008,0.001996008,0.457104124,0.001996008,0.001996008,0.489450194,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.642745687,0.940370192,-0.075263566,1,4.20E-07,0.001585131,7.654728183,1.94E-14,,,,,3.42353361,0.000618126,,,,,,,,,,,-1,SignificantCoxHR,0.418260613,9.60E-10,-3.22117974,TP53,ENSG00000106511,MEOX2,2474,ENSG00000141510,-0.085032541,116.3395024
0.419298553,0.001996008,0.001996008,0.533184203,0.001996008,0.001996008,0.424450901,0.001996008,0.001996008,0.457104124,0.001996008,0.001996008,0.489450194,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.017584368,0.014356296,2.536234349,1,0.020720795,0.016367031,7.654728183,1.94E-14,,,,,3.42353361,0.000618126,,,,,,,,,,,1,SignificantCoxHR,0.418260613,9.60E-10,2.439036638,ERBB1,ENSG00000106511,MEOX2,2474,#N/A,-0.085032541,116.3395024
0.419298553,0.001996008,0.001996008,0.533184203,0.001996008,0.001996008,0.424450901,0.001996008,0.001996008,0.457104124,0.001996008,0.001996008,0.489450194,0.001996008,0.001996008,E_CADHERIN_SIGNALING_IN_KERATINOCYTES_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.030426884,0.02994748,2.241778016,1,0.042392353,0.029236108,7.654728183,1.94E-14,,,,,3.42353361,0.000618126,,,,,,,,,,,1,SignificantCoxHR,0.418260613,9.60E-10,2.212842948,E,ENSG00000106511,MEOX2,2474,#N/A,-0.085032541,116.3395024
0.419298553,0.001996008,0.001996008,0.533184203,0.001996008,0.001996008,0.424450901,0.001996008,0.001996008,0.457104124,0.001996008,0.001996008,0.489450194,0.001996008,0.001996008,INTERNALIZATION_OF_ERBB1_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.030426884,0.02994748,2.241778016,1,0.030352123,0.046843802,7.654728183,1.94E-14,,,,,3.42353361,0.000618126,,,,,,,,,,,1,SignificantCoxHR,0.418260613,9.60E-10,2.011790443,INTERNALIZATION,ENSG00000106511,MEOX2,2474,#N/A,-0.085032541,116.3395024
0.58546341,0.005988024,0.001996008,0.676626787,0.001996008,0.001996008,0.658568947,0.001996008,0.001996008,0.537200729,0.001996008,0.001996008,0.606586869,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.533982458,0.505138839,0.69172021,1,3.61E-09,0.000202689,6.864964481,6.65E-12,,,,,2.216822969,0.026635191,,,,,,,,,,,-1,SignificantCoxHR,0.430263758,4.27E-09,-4.737671241,IDH1,ENSG00000106511,MEOX2,2484,ENSG00000138413,-0.085032541,212.5464199
0.58546341,0.005988024,0.001996008,0.676626787,0.001996008,0.001996008,0.658568947,0.001996008,0.001996008,0.537200729,0.001996008,0.001996008,0.606586869,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,0.000820501,0.000173103,-7.623000873,1,8.30E-05,0.004588088,6.864964481,6.65E-12,,,,,2.216822969,0.026635191,,,,,,,,,,,-1,SignificantCoxHR,0.430263758,4.27E-09,-3.324697724,ATRX,ENSG00000106511,MEOX2,2484,ENSG00000085224,-0.085032541,212.5464199
0.58546341,0.005988024,0.001996008,0.676626787,0.001996008,0.001996008,0.658568947,0.001996008,0.001996008,0.537200729,0.001996008,0.001996008,0.606586869,0.001996008,0.001996008,TP53_code_potential_somatic,SomaticGeneMain,TF,0.196602065,0.725361072,0.353607006,1,4.20E-07,0.00227663,6.864964481,6.65E-12,,,,,2.216822969,0.026635191,,,,,,,,,,,-1,SignificantCoxHR,0.430263758,4.27E-09,-3.10854828,TP53,ENSG00000106511,MEOX2,2484,ENSG00000141510,-0.085032541,212.5464199
0.58546341,0.005988024,0.001996008,0.676626787,0.001996008,0.001996008,0.658568947,0.001996008,0.001996008,0.537200729,0.001996008,0.001996008,0.606586869,0.001996008,0.001996008,ERBB1_DOWNSTREAM_SIGNALING_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.158918583,0.088243005,1.746778652,1,0.020720795,0.047905564,6.864964481,6.65E-12,,,,,2.216822969,0.026635191,,,,,,,,,,,1,SignificantCoxHR,0.430263758,4.27E-09,1.999257912,ERBB1,ENSG00000106511,MEOX2,2484,#N/A,-0.085032541,212.5464199
0.740803327,0.001996008,0.001996008,0.681389329,0.001996008,0.001996008,0.614633044,0.001996008,0.001996008,0.818809151,0.001996008,0.001996008,0.566063515,0.001996008,0.001996008,IDH1_code_potential_somatic,SomaticGeneMain,TF,0.317889205,0.729384305,-0.367299542,1,3.61E-09,3.69E-05,7.168284596,7.59E-13,,,,,2.072976925,0.038174427,,,,,,,,,,,-1,SignificantCoxHR,0.489416895,5.86E-13,-5.412733256,IDH1,ENSG00000106511,MEOX2,2481,ENSG00000138413,-0.085032541,162.8496503
0.740803327,0.001996008,0.001996008,0.681389329,0.001996008,0.001996008,0.614633044,0.001996008,0.001996008,0.818809151,0.001996008,0.001996008,0.566063515,0.001996008,0.001996008,ATRX_code_potential_somatic,SomaticGene,TF,3.94E-05,0.281564271,-1.293139638,1,8.30E-05,0.007310499,7.168284596,7.59E-13,,,,,2.072976925,0.038174427,,,,,,,,,,,-1,SignificantCoxHR,0.489416895,5.86E-13,-3.094479546,ATRX,ENSG00000106511,MEOX2,2481,ENSG00000085224,-0.085032541,162.8496503
0.740803327,0.001996008,0.001996008,0.681389329,0.001996008,0.001996008,0.614633044,0.001996008,0.001996008,0.818809151,0.001996008,0.001996008,0.566063515,0.001996008,0.001996008,EGF_RECEPTOR_SIGNALING_PATHWAY_PID_NCI_NATURE_nonsilent_somatic,SomaticPathway,TF,0.463901324,0.006419935,2.860580057,1,0.028761247,0.000886258,7.168284596,7.59E-13,,,,,2.072976925,0.038174427,,,,,,,,,,,1,SignificantCoxHR,0.489416895,5.86E-13,3.421447173,EGF,ENSG00000106511,MEOX2,2481,ENSG00000138798,-0.085032541,162.8496503
0.740803327,0.001996008,0.001996008,0.681389329,0.001996008,0.001996008,0.614633044,0.001996008,0.001996008,0.818809151,0.001996008,0.001996008,0.566063515,0.001996008,0.001996008,RB1_code_potential_somatic,SomaticGeneMain,TF,0.610829684,0.484990379,-0.754996888,1,0.006804341,0.01650548,7.168284596,7.59E-13,,,,,2.072976925,0.038174427,,,,,,,,,,,-1,SignificantCoxHR,0.489416895,5.86E-13,-2.579930581,RB1,ENSG00000106511,MEOX2,2481,ENSG00000139687,-0.085032541,162.8496503
